"place_name","lat","lon","geo","place_descryption","plc_id","tpes"
"""فروشگاههای هزار چاشنی""","35.311585","46.9968161","0101000020E610000029D082AB977F474029D082AB977F4740","""Sanandaj, میدان آزادی (اقبال) جنب بانک ملت, میدان اقبال""","563","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""فروشگاه آینده سازان""","35.3090556","46.9977321","0101000020E6100000AFD579AFB57F4740AFD579AFB57F4740","""Sanandaj, پاسداران""","564","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""شرکت مبتکران نوین پرنیان""","35.3138295","46.9921249","0101000020E61000000D86DFF2FD7E47400D86DFF2FD7E4740","""Sanandaj, Keshavarz Street""","565","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""KARA LED""","35.3092123","47.0005793","0101000020E6100000FE4685FB12804740FE4685FB12804740","""Sanandaj, Sayed Qutb""","566","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""Rayantak-Company""","35.3099355","47.0015696","0101000020E61000007B55C26E338047407B55C26E33804740","""Sanandaj""","567","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""Nezarat Gostar Maad Imen""","35.3146311","46.9913001","0101000020E6100000C102F3EBE27E4740C102F3EBE27E4740","""Sanandaj""","568","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""Apple Store (Silver Apple)""","35.3068703","46.9987956","0101000020E6100000BFB1C288D87F4740BFB1C288D87F4740","""Sanandaj, Pasdaran Street""","569","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""موب استور""","35.3055821","46.9991791","0101000020E610000061ACCA19E57F474061ACCA19E57F4740","""Sanandaj, Pasdaran Street""","570","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""دفتر شرکت و فروشگاه آریان غرب کردستان""","35.3138024","47.0109037","0101000020E6100000E473DD4A65814740E473DD4A65814740","""میدان نبوت جنب بانک ملت""","571","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""برند لرد""","35.2973389","46.9971319","0101000020E61000003026A204A27F47403026A204A27F4740","""Sanandaj, Jame Jam Boulevard""","572","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""فروشگاه لوازم خانگی نومال-استوک و نو""","35.3274507","47.0010567","0101000020E610000089F83DA02280474089F83DA022804740","""Sanandaj, Attar Naishaburi Street""","573","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""قالب سیفی""","35.3215869","47.0151389","0101000020E6100000DE324C12F0814740DE324C12F0814740","""فرجه، سنندج""","574","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""فروشگاه اتصالات زمانی""","35.3185804","46.9716385","0101000020E61000006A847EA65E7C47406A847EA65E7C4740","""Sanandaj, خیابان خضرزنده پایین تر از, میدان شورا""","575","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""فروشگاه برادران زمانی""","35.3185591","46.9715336","0101000020E61000008A7B87365B7C47408A7B87365B7C4740","""Sanandaj, Khezreh Zendeh Boulevard""","576","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""Leather production company mikonanad""","35.3096351","47.0459364","0101000020E610000016D9733EE185474016D9733EE1854740","""Sanandaj""","577","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""دکوراسیون داخلی کلبه چوبی""","35.2938354","47.0419121","0101000020E610000041672D605D85474041672D605D854740","""ئاساولە""","578","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""پاساژ آینه""","35.3123737","46.996387","0101000020E61000006B94F59B897F47406B94F59B897F4740","""Sanandaj, Ferdowsi Street""","579","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""تریدی پرو""","35.3107275","46.9956994","0101000020E6100000CBD2F313737F4740CBD2F313737F4740","""Sanandaj""","580","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""کیف و کفش شب نقره ای""","35.3096386","46.9973693","0101000020E610000068C416CCA97F474068C416CCA97F4740","""Sanandaj""","581","[""shopping_mall"",""point_of_interest"",""establishment""]"
"""ورزشگاه 22 گوڵان""","35.3238626","46.9811176","0101000020E6100000D7C3F242957D4740D7C3F242957D4740","""Sanandaj, Shahid Beheshti Boulevard, No. بلوار شهید بهشتی""","582","[""stadium"",""point_of_interest"",""establishment""]"
"""استادیوم ورزشی""","35.3235466","46.9803715","0101000020E6100000193735D07C7D4740193735D07C7D4740","""Sanandaj""","583","[""stadium"",""point_of_interest"",""establishment""]"
"""Malak Niya Stadium""","35.3184091","47.0063264","0101000020E6100000FB8CB04DCF804740FB8CB04DCF804740","""Sanandaj""","584","[""stadium"",""premise"",""point_of_interest"",""establishment""]"
"""مرکز توزیع سنندج پخش التیام""","35.3036471","47.0490253","0101000020E61000009A160676468647409A16067646864740","""Sanandaj""","585","[""storage"",""point_of_interest"",""establishment""]"
"""انباره فروشگاه کامیارپن""","35.3244371","47.0229552","0101000020E6100000F8A22C32F0824740F8A22C32F0824740","""Sanandaj""","586","[""storage"",""point_of_interest"",""establishment""]"
"""دفتر مرکزی مبلمان موراشین""","35.312003","47.0271733","0101000020E61000008669296A7A8347408669296A7A834740","""Sanandaj""","587","[""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]"
"""Mobile Padideh""","35.3123717","46.9963872","0101000020E61000009613A39D897F47409613A39D897F4740","""Sanandaj""","588","[""store"",""point_of_interest"",""establishment""]"
"""Sarmavaz""","35.3138341","46.9978778","0101000020E6100000C433B275BA7F4740C433B275BA7F4740","""Sanandaj, سنندج بلوار كردستان ضلع شرقي پل فردوسي, Kordestan Boulevard""","589","[""home_goods_store"",""store"",""point_of_interest"",""establishment""]"
"""سایت نوشاپ""","35.3092485","46.9986065","0101000020E610000057897956D27F474057897956D27F4740","""Sanandaj, rosha office building, Molavi Kord Street, No. #molavi kord""","590","[""store"",""finance"",""point_of_interest"",""establishment""]"
"""فروشگاه الماسی""","35.3087322","46.9979121","0101000020E610000030E46C95BB7F474030E46C95BB7F4740","""Sanandaj, Street, passajh khayam, Pasdaran""","591","[""store"",""point_of_interest"",""establishment""]"
"""کلکسیون ناز""","35.3083568","46.9980207","0101000020E6100000929D6D24BF7F4740929D6D24BF7F4740","""Sanandaj, Pasdaran""","592","[""clothing_store"",""store"",""point_of_interest"",""establishment""]"
"""پوشاک آدم برفی""","35.3145151","46.9992063","0101000020E6100000843AF6FDE57F4740843AF6FDE57F4740","""Sanandaj, Namaki Boulevard""","593","[""clothing_store"",""store"",""point_of_interest"",""establishment""]"
"""شهرفناوری""","35.3077338","46.9963092","0101000020E61000001C5A530F877F47401C5A530F877F4740","""Sanandaj, Ta'rif Street""","594","[""store"",""point_of_interest"",""establishment""]"
"""پرتو مدارماد""","35.3142454","46.991464","0101000020E6100000A794D74AE87E4740A794D74AE87E4740","""Sanandaj, Keshavarz Street""","595","[""store"",""point_of_interest"",""establishment""]"
"""Ofogh Koorosh Store""","35.3073179","46.9932555","0101000020E61000003B8908FF227F47403B8908FF227F4740","""Sanandaj, روبروی مسجد خلیل الله, Hasan Abad""","596","[""grocery_or_supermarket"",""food"",""store"",""point_of_interest"",""establishment""]"
"""تابلو ترافیک""","35.311864","47.0035028","0101000020E6100000E4B89DC772804740E4B89DC772804740","""Sanandaj, Namaki Boulevard""","597","[""store"",""point_of_interest"",""establishment""]"
"""To buy electric scooters""","35.3175152","46.9945416","0101000020E610000078419F234D7F474078419F234D7F4740","""Sanandaj, Habibi Alley""","598","[""department_store"",""store"",""point_of_interest"",""establishment""]"
"""Ofogh Koorosh Store""","35.3132123","47.0033308","0101000020E6100000E788C6246D804740E788C6246D804740","""Sanandaj, چهارراه انقلاب, Be'sat Boulevard""","599","[""grocery_or_supermarket"",""food"",""store"",""point_of_interest"",""establishment""]"
"""شرکت هورام سازه گستر""","35.3086115","46.9891776","0101000020E6100000C7F7205F9D7E4740C7F7205F9D7E4740","""Sanandaj, Afrooz Alley""","600","[""home_goods_store"",""store"",""point_of_interest"",""establishment""]"
"""Microsoft""","35.3057222","46.999265","0101000020E6100000CB845FEAE77F4740CB845FEAE77F4740","""Sanandaj, Pasdaran Street""","601","[""store"",""point_of_interest"",""establishment""]"
"""Interior decoration shell""","35.3118662","47.0038918","0101000020E61000007FDCC8867F8047407FDCC8867F804740","""Sanandaj, Namaki Boulevard""","602","[""store"",""point_of_interest"",""establishment""]"
"""موبایل تکنوتل""","35.3052791","46.9995036","0101000020E6100000FC1DE5BBEF7F4740FC1DE5BBEF7F4740","""Sanandaj, پاسداران, مجتمع تجاری کردستان""","603","[""department_store"",""store"",""point_of_interest"",""establishment""]"
"""Montakhab Office Furniture Store""","35.3090318","47.0051015","0101000020E61000008BD47B2AA78047408BD47B2AA7804740","""Sanandaj, سنندج، بلوار کردستان، نرسیده به ورودی خ فلسطین، حد فاصل پل بعثت و جانبازان، ساختمان الین""","604","[""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]"
"""دکوراسیون داخلی صدف""","35.3082913","47.0052258","0101000020E6100000370C303DAB804740370C303DAB804740","""Sanandaj, كوچۀ حسين گويلي""","605","[""store"",""point_of_interest"",""establishment""]"
"""فروشگاه پوشاک تهران 7هزار""","35.3134328","47.00652","0101000020E61000008D62B9A5D58047408D62B9A5D5804740","""Sanandaj, خیابان نبش کوچه شوش, Enqelab""","606","[""clothing_store"",""store"",""point_of_interest"",""establishment""]"
"""حسن آباد""","35.3104632","46.9959873","0101000020E61000009D5D08837C7F47409D5D08837C7F4740","""Sanandaj""","607","[""taxi_stand"",""point_of_interest"",""establishment""]"
"""ایستگاه اتوبوس نایسر(خط ویژه)""","35.3125032","47.0101064","0101000020E61000007CBDA02A4B8147407CBDA02A4B814740","""Sanandaj, 21""","608","[""taxi_stand"",""point_of_interest"",""establishment""]"
"""تاکسی""","35.2998602","47.0171553","0101000020E6100000003A162532824740003A162532824740","""Sanandaj, Tohid""","609","[""taxi_stand"",""point_of_interest"",""establishment""]"
"""میدان اقبال""","35.3113281","46.9970425","0101000020E61000006D1CB1169F7F47406D1CB1169F7F4740","""Sanandaj""","610","[""taxi_stand"",""premise"",""point_of_interest"",""establishment""]"
"""سه راه پاوان""","35.2688158","47.0022823","0101000020E610000008EE51C94A80474008EE51C94A804740","""Baharan Town""","611","[""taxi_stand"",""premise"",""point_of_interest"",""establishment""]"
"""ايستگاه اتوبوس ناصر خسرو""","35.3155659","46.9968336","0101000020E6100000E8C64F3E987F4740E8C64F3E987F4740","""Sanandaj""","612","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Sayed Qutb""","35.3109098","47.0016789","0101000020E6100000EE4BA20337804740EE4BA20337804740","""Sanandaj""","613","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Azadi Square station""","35.3077448","46.9994903","0101000020E6100000AB95534CEF7F4740AB95534CEF7F4740","""Sanandaj""","614","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه سه راه ادب""","35.3035158","47.0010513","0101000020E6100000248FF17222804740248FF17222804740","""Sanandaj, پاسداران""","615","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه دانشکده کشاورزی""","35.3031918","47.0034814","0101000020E610000078921914728047407892191472804740","""Sanandaj, Hadi Ziaoddini Boulevard""","616","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ترمینال سنندج ، مریوان""","35.3218748","46.9861647","0101000020E61000001C7C17A53A7E47401C7C17A53A7E4740","""Sanandaj""","617","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه دانشکده علوم انسانی""","35.2978725","46.9878012","0101000020E61000008B790C45707E47408B790C45707E4740","""Sanandaj""","618","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه سرای سالمندان""","35.2952805","46.9996512","0101000020E61000001EB40D92F47F47401EB40D92F47F4740","""Sanandaj, Jame Jam Boulevard""","619","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه خاک شناسی""","35.2933584","46.9973338","0101000020E610000003194BA2A87F474003194BA2A87F4740","""Sanandaj, کوچه ی خاک شناسی""","620","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه علوم پزشکی""","35.2828801","47.003417","0101000020E610000010A0DFF76F80474010A0DFF76F804740","""Sanandaj, Pasdaran Boulevard""","621","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Abidar Town Bus Stop""","35.2813605","46.9888794","0101000020E61000001258A599937E47401258A599937E4740","""Sanandaj, کوچه هیوا""","622","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ترمینال مریوان-سنندج""","35.3440148","47.013694","0101000020E6100000631399B9C0814740631399B9C0814740","""Sanandaj, A82""","623","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Morvarid""","35.2763813","46.981793","0101000020E61000008B389D64AB7D47408B389D64AB7D4740","""Sanandaj""","624","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Payam Town""","35.2724354","47.0094788","0101000020E6100000AE00F09936814740AE00F09936814740","""Baharan Town, Pasdaran Boulevard""","625","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه خیابان بوستان""","35.2695054","47.0044953","0101000020E61000002A3E4F4D938047402A3E4F4D93804740","""Baharan Town, 22 Bahman Boulevard""","626","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه سوپر شیشه ای""","35.2684324","46.9927955","0101000020E6100000D80E46EC137F4740D80E46EC137F4740","""Sanandaj""","627","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه میدان قانع""","35.268082","46.9960785","0101000020E6100000D7DF12807F7F4740D7DF12807F7F4740","""Sanandaj, 22 Bahman Boulevard""","628","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه 4/19""","35.2655986","47.0092535","0101000020E6100000D0EFFB372F814740D0EFFB372F814740","""Baharan Town, Baharan 4/19""","629","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""Ghane""","35.2605396","46.99242","0101000020E6100000BBF2599E077F4740BBF2599E077F4740","""Sanandaj, Baharan 2/19""","630","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""ایستگاه 3/19""","35.2607323","47.0073009","0101000020E61000009D5D633CEF8047409D5D633CEF804740","""Baharan Town, 29Esfand Boulevard""","631","[""bus_station"",""transit_station"",""point_of_interest"",""establishment""]"
"""شرکت هواپیمایی آوای سفر سبز""","35.3087773","46.9947324","0101000020E6100000C3222B64537F4740C3222B64537F4740","""Sanandaj""","632","[""travel_agency"",""point_of_interest"",""establishment""]"
"""گروه سرمایه گذاری کیا پرواز""","35.3134383","46.9926758","0101000020E6100000EC432800107F4740EC432800107F4740","""Sanandaj""","633","[""travel_agency"",""point_of_interest"",""establishment""]"
"""پاساژ برهان, شرکت هواپیمایی کارن سنندجKAREN TOUR""","35.3084771","46.9979851","0101000020E61000009932CBF9BD7F47409932CBF9BD7F4740","""Sanandaj, Pasdaran""","634","[""travel_agency"",""point_of_interest"",""establishment""]"
"""Saina Parvaz""","35.3117836","46.9886139","0101000020E61000007D6F78E68A7E47407D6F78E68A7E4740","""Sanandaj, Shebli Boulevard""","635","[""travel_agency"",""point_of_interest"",""establishment""]"
"""آژانس پرستو""","35.3159448","46.9855424","0101000020E61000002269DC40267E47402269DC40267E4740","""Sanandaj, خانقاه""","636","[""travel_agency"",""point_of_interest"",""establishment""]"
"""شركت هواپيمايي شاناگشت سنندج""","35.2969082","46.9979758","0101000020E61000008799C7ABBD7F47408799C7ABBD7F4740","""Sanandaj""","637","[""travel_agency"",""point_of_interest"",""establishment""]"
"""Sanandaj Bus Terminal""","35.3096012","47.0282519","0101000020E610000062461DC29D83474062461DC29D834740","""Sanandaj, Hamedan - Sanandaj Highway""","638","[""travel_agency"",""point_of_interest"",""establishment""]"
"""آژانس زاگرس""","35.2816821","46.9946586","0101000020E6100000B3D716F9507F4740B3D716F9507F4740","""Zagros Town, Sanandaj""","639","[""travel_agency"",""point_of_interest"",""establishment""]"
"""University of Kurdistan""","35.2784285","46.9938723","0101000020E61000003D732035377F47403D732035377F4740","""Sanandaj, Pasdaran street""","640","[""university"",""point_of_interest"",""establishment""]"
"""Azad University of Sanandaj""","35.3025236","47.0022395","0101000020E610000034A149624980474034A1496249804740","""Sanandaj, Janbazan Boulevard""","641","[""university"",""point_of_interest"",""establishment""]"
"""Kurdistan University of Medical Sciences""","35.2824622","47.0017696","0101000020E610000042107BFC3980474042107BFC39804740","""Sanandaj""","642","[""university"",""point_of_interest"",""establishment""]"
"""آموزشکده فنی و حرفه ای دختران سنندج""","35.2970296","46.9867353","0101000020E610000086A7A1574D7E474086A7A1574D7E4740","""Sanandaj""","643","[""university"",""point_of_interest"",""establishment""]"
"""farhangian University""","35.3288258","47.0095432","0101000020E610000019F329B63881474019F329B638814740","""Sanandaj, Sohrevardi Square""","644","[""university"",""point_of_interest"",""establishment""]"
"""Yazdanpanah University of Sanandaj""","35.308064","47.0016178","0101000020E6100000B50B170335804740B50B170335804740","""Sanandaj, آپارتمانی های ادب""","645","[""university"",""point_of_interest"",""establishment""]"
"""Yazdanpanah University of Sanandaj""","35.3356914","47.0111873","0101000020E6100000B4D0DF956E814740B4D0DF956E814740","""Sanandaj, Moalem Boulevard""","646","[""university"",""point_of_interest"",""establishment""]"
"""آموزش طراحی وب آبیدر سافت""","35.3203077","46.9860363","0101000020E61000009B95FE6F367E47409B95FE6F367E4740","""Sanandaj, بعثت, سنندج 17 شهریور""","647","[""university"",""point_of_interest"",""establishment""]"
"""دانشگاه علمی کاربردی- مدیریت صنعتی""","35.3045629","46.9807681","0101000020E6100000E33A21CF897D4740E33A21CF897D4740","""Sanandaj, تکیه و چمن""","648","[""university"",""point_of_interest"",""establishment""]"
"""مرکز آموزش علمی کاربردی فرهنگ و هنر واحد یک کردستان""","35.3065029","46.9768349","0101000020E6100000B58B0EED087D4740B58B0EED087D4740","""Sanandaj, بلوار تكيه و چمن""","649","[""university"",""point_of_interest"",""establishment""]"
"""مرکز آپا""","35.279551","47.000868","0101000020E610000074CE4F711C80474074CE4F711C804740","""Baharan Town, 35°16'46. 47°00'03., 4th Alley""","650","[""university"",""point_of_interest"",""establishment""]"
"""مرکز آپا""","35.2784285","46.9938723","0101000020E61000003D732035377F47403D732035377F4740","""Sanandaj, University, Kurdistan کدپستی: 66177-13851""","651","[""university"",""point_of_interest"",""establishment""]"
"""Payam-E-Nour University""","35.2744369","46.9951631","0101000020E6100000D0572481617F4740D0572481617F4740","""Sanandaj""","652","[""university"",""point_of_interest"",""establishment""]"
"""موسسه موسیقی نوا""","35.3125949","46.9952309","0101000020E6100000FDBBE3B9637F4740FDBBE3B9637F4740","""Sanandaj, Sajadi1 Alley""","653","[""university"",""point_of_interest"",""establishment""]"
"""موسسه كودك و خلاقيت سنندج""","35.3081563","46.994441","0101000020E61000009766BAD7497F47409766BAD7497F4740","""Sanandaj, Hassan Abad Street""","654","[""university"",""point_of_interest"",""establishment""]"
"""دبستان هدایت""","35.3208045","47.0000455","0101000020E61000008881AE7D018047408881AE7D01804740","""Sanandaj, Salah Adin Ayoobi Street""","655","[""university"",""school"",""point_of_interest"",""establishment""]"
"""دانشكده معماري""","35.3024971","47.00278","0101000020E61000009D8A54185B8047409D8A54185B804740","""Sanandaj""","656","[""university"",""point_of_interest"",""establishment""]"
"""کاوش در اسلام""","35.3247122","46.9994114","0101000020E6100000F21F77B6EC7F4740F21F77B6EC7F4740","""Sanandaj, Shohada Street""","657","[""university"",""point_of_interest"",""establishment""]"
"""جهاد دانشگاهی سنندج""","35.3080148","47.0120827","0101000020E610000077AC08ED8B81474077AC08ED8B814740","""Sanandaj""","658","[""university"",""point_of_interest"",""establishment""]"
"""دانشگاه مذاهب اسلامی - سنندج""","35.322111","46.9831342","0101000020E61000001F4A6A57D77D47401F4A6A57D77D4740","""Sanandaj, بعثت, Shahid Beheshti Boulevard""","659","[""university"",""point_of_interest"",""establishment""]"
"""داروخانه دكتر كرمي""","35.3191226","47.0015301","0101000020E6100000D4BA682332804740D4BA682332804740","""چوارباخ, Sanandaj""","660","[""pharmacy"",""veterinary_care"",""health"",""store"",""point_of_interest"",""establishment""]"
"""کلینیک و پت شاپ آکیتا""","35.299512","46.985559","0101000020E6100000A3A31CCC267E4740A3A31CCC267E4740","""Shiraz, 35°17'58.2\""N 46°59'08., 0""","661","[""veterinary_care"",""point_of_interest"",""establishment""]"
